853842-1,Play Mats Grass,2018,646,11
88000-1,Power Functions AAA Battery Box,2011,438,1
8846-1,Tow Truck,1982,4,380
9060-1,Small Building Plates,1986,516,6
951178-1,Basic Bricks,1987,534,18
9551-1,Kendo Cole,2012,435,28
K2159-1,Holiday Train Starter Collection,2006,236,31
10684-1,Supermarket Suitcase,2015,591,134
21116-1,Crafting Box,2014,577,517
40064-1,Monthly Mini Model Build Set April 2013 - Lamb and Sheep,2013,409,32
41089-1,Little Foal,2015,494,43
4524-6,Advent Calendar 2002 Creator (Day  5) Car,2002,223,15
5002916-1,Unikitty Key Light,2014,503,0
5003085-1,Minifigure Pack,2015,535,17
7705-1,Gate Assault,2006,389,401
7958-1,Advent Calendar 2011 Star Wars,2011,209,1
853688-1,Time Blade Claw,2017,501,0
8781-1,Castle of Morcia,2004,198,657
8804-16,Crazy Scientist - Complete Set,2011,539,6
9126-1,Dolls Medium Set,2001,516,28
970659-1,Pneumatic Parts,2002,525,5
9783-1,Infrared Transmitter with USB Cable,2001,520,2
10194-1,Emerald Night,2009,240,1089
1232-1,Toggle Joints & Connectors,1982,453,46
21201-1,Life of George II,2012,502,145
2842-1,{Basic Promotional Set},1997,468,8
41311-1,Heartlake Pizzeria,2017,494,305
5000062-1,Darth Maul,2012,178,3
66307-1,City Super Pack (7245 7732 8401),2009,52,3
70835-1,Rex's Rexplorer,2019,670,1186
71004-12,Taco Tuesday Man,2014,549,10
71220-1,Gimli Fun Pack,2015,604,56
7903-1,Rescue Helicopter,2006,60,248
79106-1,Cavalry Builder Set,2013,575,69
7944-1,Fire Hovercraft,2007,58,273
851394-1,Gingerbread Man Key Chain,2015,503,0
9822-1,Beams (Red),1994,1,68
140528318-1,Star Wars Space Adventures,2016,497,4
1978-2,Town Value Pack,1983,67,3
20202-1,"MBA Level One - Kit 3, Robot Designer",2011,432,158
40174-1,Iconic Chess Set,2017,502,1450
4738-1,Hagrid's Hut (3rd edition),2010,246,442
5018-1,Gravity Games Promotional Set,2003,460,17
5134-1,Cannons and Wheels,1995,443,28
6423-1,Mini Tow Truck,2000,103,35
66174-1,Lego Firemen Bundle,2006,58,0
66597-1,Super Pack 2-in-1,2018,158,0
8605-1,Toa Matau,2004,353,46
9754-1,Dark Side Developers Kit,2000,261,578
9876-1,Large Turntables,1992,1,2
C8504-1,Ultrarex (8504 + 8505 + 8506 + 8507),1999,20,88
K4915-1,Mini Pods Collection,2006,672,4
10022-1,"Santa Fe Cars - Set II (dining, observation, or sleeping car)",2002,237,410
10235-1,Winter Village Market,2013,227,1261
1760-1,Go-Cart,1995,82,21
2183-1,Stringer 3.0,2011,401,30
236-2,Garage and Van,1957,372,69
2825-1,The Meadowsweets,2000,660,14
2866-1,Animal Playground,1998,632,47
3053-1,Emperor's Stronghold,1999,434,335
3136-1,Chris (aka Christian in Blue Jeans),1999,668,9
4349-2,Wild Pod (polybag),2004,478,41
4469-1,Coca-Cola Drink Stand,2002,462,8
851358-1,Holiday Bauble White Bricks,2015,206,62
8683-5,Zombie - Complete Set,2010,536,6
970609-1,2-Stud Axles with Grooves (Pack of 100),2002,525,100
114-2,Small Train Set,1966,235,88
11911-1,LEGO City: Build Your Own Adventure,2016,52,99
154-1,Switch Track - 1 Right and 1 Left,1967,243,4
30376-1,Knighton Rider,2017,605,42
3564-1,NBA Collectors #5,2003,459,15
4000010-1,LEGO House,2014,301,250
40141-1,Bricktober Hotel,2015,157,204
42001-1,Mini Off-Roader,2013,11,100
4576-1,Duster,2001,125,7
50-1,Universal Building Set,1976,469,390
60024-23,"60024 Advent Calendar 2013, City (Day 22)",2013,220,15
6393-1,Big Rig Truck Stop,1987,85,635
6805-1,Astro Dasher,1985,130,29
70824-1,Introducing Queen Watevra Wa'Nabi,2019,670,115
71004-9,Gail the Construction Worker,2014,549,6
8184-1,Twin X-treme RC,2009,117,238
850771-1,Brickley Key Chain,2013,503,26
852347-1,Shock Trooper Key Chain,2008,503,0
K4480-1,Jabba's Palace Kit,2003,169,3
1316-1,Connector peg,1987,1,150
431-1,Gas Station (The Building Toy),1966,371,13
44011-1,Frost Beast,2013,403,60
44028-1,SURGE & ROCKA Combat Machine,2014,401,187
45505-1,EV3 Gyro Sensor,2013,262,1
4789-1,Alpha Team Aquatic Mech,2002,305,166
6299-6,Advent Calendar 2009 Pirates (Day  5) - Cannon,2009,224,8
70622-1,Desert Lightning,2017,435,201
71020-11,Soccer Mom Batgirl,2018,609,9
71222-1,Laval Fun Pack,2015,604,57
76114-1,Spider-Man's Spider Crawler,2019,488,425
789-1,Storage Cloth,1987,473,1
8015-1,Assassin Droids Battle Pack,2009,165,94
850851-1,Lego Tree Holiday Bauble,2013,228,26
875-1,Supplementary Set,1979,4,38
120-1,Complete Freight Train Set with Tipper Trucks,1969,235,163
1969-1,Mini Robot,1993,140,38
2443-1,Lil' Skipper,1991,632,6
41522-1,Scorpi,2014,583,70
519-13,2 x 3 Plates - Trans-Clear (architectural hobby und modelbau version),1962,252,32
6268-1,Renegade Runner,1993,148,186
6434-1,Roadside Repair,1999,103,215
66482-1,Hero Factory Super Pack 2 in 1,2013,400,0
700.3.4-1,Individual 2 x 3 Bricks,1953,371,5
71022-24,Harry Potter and Fantastic Beasts Series 1 - All Sets,2018,656,0
7687-16,Advent Calendar 2009 City (Day 15) Park Bench,2009,220,9
853091-1,Policeman Key Chain,2011,503,0
853702-1,Movie Maker Set,2017,616,159
8874-1,Battle Wagon,2005,198,130
8970-1,Robo Attack,2009,302,413
9509-25,"Advent Calendar 2012, Star Wars (Day 24) - Santa Darth Maul",2012,225,7
10047-1,Light Gray Arches,2002,254,36
10072-1,TECHNIC Beams,2003,256,56
2751-1,Egg Fun,2000,505,0
30087-1,Cole ZX's Car,2012,435,27
31004-1,Fierce Flyer,2013,672,166
4000007-1,Ole Kirk's House (LEGO Employee Christmas Gift Version),2012,599,910
4010-1,Police Rescue Boat,1987,363,82
4163-1,Electric Freestyle Set,1995,399,350
493-3,Space Command Center (Craterplate version),1979,130,177
70005-1,Laval's Royal Fighter,2013,571,416
75040-1,General Grievous' Wheel Bike,2014,158,261
8676-1,Sunset Cruiser,2006,117,53
8867-1,Flexible Train Track,2009,245,64
9162-1,Ships,1992,516,32
951805-1,Mountain Ranger & Quad Bike,2018,52,30
199-1,Scooter,1977,364,41
3030-1,25th Anniversary Silver Tub,1998,505,162
4837-1,Mini Trains,2008,672,73
4997-1,Transport Ferry,2008,672,1279
6429-1,Blaze Responder,1999,98,46
6915-1,Warp Wing Fighter,1997,144,234
6983-1,Ice Station Odyssey,1993,133,345
70819-1,Bad Cop Car Chase,2015,578,292
71244-1,Sonic the Hedgehog Level Pack,2016,604,101
7176-1,Watermelon - Capespan Promotional,2007,33,21
2-Jul,Universal Building Set,1979,469,64
851463-1,Clone Trooper Key Chain,2007,503,0
8764-1,Vezon & Fenrakk,2006,347,281
891841-1,Talon,2018,435,16
CLUBHOUSE-1,Clubhouse,2018,494,80
10767-1,Duke Caboom's Stunt Show,2019,275,118
1307-1,VW Auto Showroom,1957,372,51
1853-1,Navigator,1996,464,158
2259-1,Skull Motorbike,2011,435,156
3650-1,First Rollabout,2002,440,6
41999-1,"4 x 4 Crawler Exclusive Edition ""BOSS Crawler"" [Co-Creation Model]",2013,1,1583
4975-1,Farm,2007,650,42
8810-1,Cafe Racer,1991,13,80
8840-1,Rally Shock n' Roll Racer,1991,12,229
9755-1,Temperature Sensor,1999,260,1
31002-1,Super Racer,2013,672,121
32-2,Large Ship Set,1973,433,57
5002130-1,Good Morning Bilbo Baggins,2014,562,4
535-2,Taxi,1977,505,5
53850001-1,Crocodile,2015,410,30
6926-1,Mobile Recovery Vehicle,1986,130,150
6958-1,Android Base,1996,131,270
70114-1,Sky Joust,2013,572,117
7015-1,Viking Warrior challenges the Fenris Wolf,2005,474,76
71020-2,Friends are Family Alfred,2018,609,8
71205-1,Jurassic World Team Pack,2015,604,103
76012-1,Batman: The Riddler Chase,2014,484,303
7919-1,McDonald's Sports Set Number 4 - White Hockey Player #5,2004,461,4
8226-1,Mud Masher / Desert Stormer,1998,11,120
8804-3,Musketeer - Complete Set,2011,539,7
970009-1,1 x 2 Blue Plates (Pack of 100),2002,524,100
10870-1,Farm Animals,2018,632,16
1715-1,Special Value,1995,473,400
2147-1,Dragon Fly,1997,68,182
271607-1,Firecracker Catapult,2016,605,17
30060-2,Farm Set - Dog,2010,632,4
3513-1,Funny Lion (Explore),2003,505,23
3670-1,Service Station,1984,390,54
4024-25,Advent Calendar 2003 Creator (Day 24) Tree,2003,223,13
41073-1,Naida's Epic Adventure Ship,2015,600,312
4349-1,Wild Pod,2004,478,44
5001377-1,Lunch Box,2012,501,0
6190-1,Shark's Crystal Cave,1996,311,259
623-1,Medic's Car,1978,78,33
70920-1,Egghead Mech Food Fight,2018,484,290
71313-1,Lava Beast,2016,324,114
7134-1,A-wing Fighter,2000,169,125
7453-1,Yellow/Black Racer,2007,120,28
comcon024-1,Luke Skywalker's Landspeeder - Mini,2012,169,110
comcon030-1,Green Arrow - San Diego Comic-Con 2013 Exclusive,2013,486,2
1029-1,Milk Delivery Truck - Tine,1999,75,90
2164-1,Sabah Promotional Set: Whale,1997,468,9
30624-1,Obi-Wan Kenobi - Collectible Minifigure,2019,169,0
41140-1,Daisy's Beauty Salon,2016,579,98
432-1,Road Signs (The Building Toy),1966,371,8
6548-1,Octan Gas Station,1997,99,133
70206-1,CHI Laval,2014,573,49
70644-1,Golden Dragon Master,2018,435,93
71011-1,Farmer,2016,554,7
71013-1,Ice Queen,2016,556,12
71024-0,LEGO Minifigures - The Disney Series 2 - Random Bag,2019,677,0
727-1,12V Locomotive,1977,234,133
7292-1,Propeller Adventures,2012,672,244
75810-1,The Upside Down,2019,680,2282
853470-1,R2-D2 Key Chain,2015,503,0
8589-2,Lerahk - With Shadow Kraata (Promotional Set),2003,344,45
938-1,"Plates, Hinges and Turntables",1973,473,17
9631-1,Simple and Motorized Machines Activity Pack,1997,529,24
TRUSHIELD-2,Superman Shield,2012,489,257
VP-8,Star Wars Co-Pack of 7130 and 7150,2000,169,2
1506-1,Town Value Pack,1986,67,2
3024-1,Building Table,1998,504,21
3636-1,Bedroom,1987,390,22
40327-1,Ice Cream truck,2019,409,48
4924-5,Advent Calendar 2004 Creator (Day  4) Robot,2004,223,19
5177-1,Town and Space Accessories,1987,443,35
6154-1,Cinderella's Castle,2012,640,77
6241-1,Loot Island,2009,153,145
651-1,Tow Truck and Car,1972,423,41
700.F-1,Automatic Binding Bricks - Small Brick Set (Lego Mursten),1953,371,48
8049-1,Tractor with Log Loader,2010,8,525
852774-1,Shark Warrior Key Chain,2010,503,0
8962-1,Crystal King,2009,439,169
9555-1,Mezmo,2012,435,32
970098-1,Special Elements for Control Lab Set,2001,1,122
10694-1,Creative Supplement Bright,2015,621,302
10864-1,Large Playground Brick Box,2018,504,71
271610-1,Mighty Mech Bot,2016,605,34
3182-1,Airport,2010,53,705
35-1,Screws for Motor Case,1977,443,2
4451-1,Coca-Cola Forward 3,2002,462,4
5828-1,Big Bentley,2011,506,67
6350-1,Pizza To Go,1994,75,150
6439-1,Mini-Dumper,1999,97,30
70813-1,Rescue Reinforcements,2014,578,858
8827-4,Lady Liberty - Complete Set,2012,541,8
891835-1,Sawyer,2018,435,11
918-blue-2,21 Blue 2x4 Bricks,1969,371,21
20122014-1,Ninjago - Sons of Garmadon,2018,497,14
2516-1,Ninja Training Outpost,2011,435,46
2537-1,Extreme Team Raft,1998,87,20
30375-1,Sira's Adventurous Airglider,2016,600,24
343-1,Train Ferry,1968,377,147
3845-1,Shave a Sheep,2010,502,118
4000001-1,Moulding Machines,2011,599,795
41184-1,Aira's Airship & the Amulet Chase,2017,600,343
520-1,2 x 2 Plates - Black (cardboard box version),1962,371,40
6083-1,Knight's Tournament,1981,189,210
6299-5,Advent Calendar 2009 Pirates (Day  4) - Imperial Soldier II Officer,2009,224,6
6800-1,Cyber Blaster,1997,144,20
75007-1,Republic Assault Ship & Planet Coruscant,2013,179,74
804-2,Building Crane,1964,365,64
9499-1,Gungan Sub,2012,166,465
1123-1,"Ball and Socket Couplings, Articulated Joint",1977,443,8
1711-1,Ice Planet Scooter,1994,133,19
4938-1,Fireman's Car,2007,58,28
5556-1,Percy at the Water Tower,2005,631,15
5958-1,Mummy's Tomb,1998,297,258
7910-1,Robot Promotional (Duracell),2004,204,29
891949-1,Lloyd,2019,435,10
941-1,Black and Clear Bricks,1974,473,48
970010-1,Hubs Gray (Pack of 50),2002,525,50
970-2,47 1/3 elements (plates),1969,371,141
1694-1,Galactic Scout,1992,129,23
2280-1,Circus Freeway,1999,505,30
303-2,Aeroplane,1964,374,46
344-1,Bungalow,1969,413,77
42058-1,Stunt Bike,2017,1,140
5410-1,Emma,2011,451,12
5965-1,Exo-Suit Robot,2006,389,24
60063-4,Advent Calendar 2014 City (Day 3) Snowman,2014,220,5
8124-1,Ice Rally,2009,120,170
8429-1,Helicopter,2002,6,146
891946-1,Jay,2019,435,8
9509-15,"Advent Calendar 2012, Star Wars (Day 14) - General Grievous Weapon Depot",2012,225,10
comcon003-1,Batman and Joker Minifig Pack - San Diego Comic-Con 2008 Exclusive,2008,484,9
2910-1,Dumper Truck,1992,664,18
41145-1,Ariel and the Magical Spell,2017,579,221
4531-1,Manual Points,1991,244,6
60068-1,Crooks' Hideout,2015,61,471
60145-1,Buggy,2017,63,81
66311-1,LEGO Creative Value Pack (TRU Exclusive),2010,37,0
75086-1,Battle Droid Troop Carrier,2015,166,565
850152-1,Blue Brick Key Chain,2007,503,0
8802-1,Dark Fortress Landing,2005,198,145
9149-1,Pony Stables,1998,516,66
9794-1,ROBOLAB Team Challenge Set Version 2.5 [USB],2003,507,832
10502-1,Zoo Bus,2013,632,19
2824-13,Advent Calendar 2010 City (Day 12) Sled with Wood and Axe,2010,220,14
3017-1,Water Spider,1998,434,25
41147-1,Anna's Snow Adventure,2017,579,153
5037-1,Current Carrying Plates,1988,443,9
60024-12,"Advent Calendar 2013, City (Day 11)",2013,220,15
60169-1,City Cargo Terminal,2017,54,740
6285-1,Black Seas Barracuda,1989,148,917
6399-1,Airport Shuttle,1990,68,787
6834-1,Celestial Sled,1993,133,55
7418-2,Scorpion Palace and Foam Scimitar,2003,300,2
7553-2,Advent Calendar 2011 City (Day  1) Robber with Snowball,2011,220,6
comcon025-1,Shadow Leonardo - New York Comic-Con 2012 Exclusive,2012,570,0
KT104-1,Large Train Engine Green,2001,238,0
10159-1,City Airport -City Logo Box,2004,53,913
1047-1,Extra Track,1986,516,12
2170-1,Cole DX,2011,435,21
3015-1,Space Police Car,1999,140,23
3099-1,Storage Chest,2000,505,142
3305-2,World Team Player - Limited Edition (England),1998,462,4
3863-1,Kokoriko,2012,502,115
3933-1,Olivia's Invention Workshop,2012,494,86
5004238-1,The LEGO Movie: Everything Is Awesome Edition,2014,501,6
5396-1,Transparent Windows and Bricks,1996,443,8
71004-17,LEGO Minifigures - The LEGO Movie Series - All Sets,2014,549,16
75056-8,Advent Calendar 2014 Star Wars (Day 7) - Snowball Missle Launcher,2014,225,16
7554-1,Pearly Pink Bracelet & Bands,2006,500,63
7904-14,Advent Calendar 2006 City (Day 13) Street Cleaner,2006,220,5
8230-1,Coastal Cop Buggy / Miami Police Patrol,1996,1,175
853439-1,Upscaled Mug Purple,2015,501,0
9574-1,Lloyd ZX,2012,435,23
1869-1,South African Flag,1996,468,81
2251-1,Horse 'n' Home,1997,505,67
31017-1,Sunset Speeder,2014,672,119
3122-1,1-2-3 Marie,2001,668,21
3788-1,Paulette Poodle's Living Room,1983,390,15
4124-9,"Advent Calendar 2001, Creator (Day  8) Frog with Hat",2001,217,11
4524-14,Advent Calendar 2002 Creator (Day 13) Snowman,2002,223,15
5004274-1,Friends Single Stud Storage Brick Medium Lilac,2014,501,0
5004920-1,Ski Pod,2017,494,22
6332-1,Command Post Central,1998,100,288
70754-1,Jay's Electromech,2015,435,153
71020-4,Professor Hugo Strange,2018,609,7
71021-4,Party Clown,2018,622,9
8732-1,Inika Toa Matoro,2006,351,47
9091-1,Playhouse Set,2010,516,123
10884-1,My First Balancing Animals,2019,504,15
1898-1,Weetabix Dragster,1989,82,27
2066-1,Bath-Tub Buddies,1989,663,2
21146-1,The Skeleton Attack,2018,577,457
2732-1,Push-Along Play Train Set,1992,634,49
2874-1,Christmas Set,1997,227,10
2953-1,Anna,2001,659,3
2975-1,Bouncing with Tigger,2001,635,9
3211-1,Girls' Dress and Accessories,1998,668,22
3782-1,Photographer Patrick Parrot,1982,390,5
395-1,1909 Rolls-Royce,1976,404,283
4073-1,Tree 1,2001,273,6
41775-6,Dalmatian Puppycorn,2018,625,15
4406-1,Buildings,2004,22,506
4860-1,Doc Ock's Cafe Attack,2004,288,132
4955-1,Big Rig,2007,672,550
4980-1,Tunnel Transport,1999,442,351
5004127-1,Kai Minifigure Link Watch,2014,501,0
5005054-1,Let's Build Social Skills Together Pack,2016,516,0
60024-20,"60024 Advent Calendar 2013, City (Day 19)",2013,220,10
6415-1,Res-Q Jet-Ski,1998,92,18
71000-16,Plumber - Complete Set,2013,544,6
76081-1,The Milano vs. The Abilisk,2017,483,461
7787-1,The Bat-Tank: The Riddler and Bane's Hideout,2007,484,651
852848-1,Woody Key Chain,2010,503,0
9200-1,Toolo (Action Wheelers) Large Set,2000,516,91
TLM2-1,Sweet Mayhem's Systar Starship!,2019,670,29
10511-1,Skipper's Flight School,2013,627,56
1128-1,Santa on Skis,1997,227,21
31015-1,Emerald Express,2014,672,56
3137-1,Casual Wear for Men,1999,668,1
40166-1,LEGOLAND Train,2016,425,211
41593-1,Captain Jack Sparrow,2017,610,109
4653-1,Dump Truck,2003,293,28
66321-1,Zoo Super Pack 4 in 1,2009,650,0
700.20-1,Individual 2 x 10 Bricks,1954,371,5
71022-8,Dean Thomas,2018,656,8
75155-1,Rebel U-Wing Fighter,2016,185,658
7931-1,T6 Jedi Shuttle,2011,165,388
853669-1,Shopper Bag,2017,501,0
10532-1,My First Police Set,2014,632,39
2821-1,Dinosaurs Fun Forest,1999,658,36
30477-1,Chameleon,2017,22,53
4032-1,Passenger Plane,2004,106,162
45101-1,StoryStarter Expansion Pack: Fairy Tale,2015,507,185
4806-1,Axe Cart,2000,197,28
4924-6,Advent Calendar 2004 Creator (Day  5) Blue Present,2004,223,7
66475-1,City Super Pack 3 in 1,2013,52,0
70679-1,The Ultra Dragon,2019,435,943
7178-1,Chef,2007,22,5
76144-1,Hulk Helicopter Drop,2019,493,0
8684-5,Vampire - Complete Set,2010,537,7
8804-13,Hazmat Guy - Complete Set,2011,539,6
MYERNEXO-1,Micro Battle Blaster,2016,605,18
trucapam-1,Captain America Mosaic,2016,598,72
TRUNEXO-2,Micro Chaos Chariot,2016,605,30
121801-1,Baby Raptor and Nest,2018,602,23
2008-1,Heart 2008,2008,232,92
2069-1,Boat,1999,470,15
309314-1,City: Police on Alert!,2012,497,19
3303-1,Field Accessories,1998,462,50
41775-13,Unikitty! Blind Bags Series 1 - Complete - All Sets,2018,625,0
5250-1,TECHNIC Beams {yellow},1987,453,8
5604-1,Supermarket,2004,650,62
70590-1,Airjitzu Battle Grounds,2016,436,661
71023-3,Apocalypse Benny,2019,675,8
75215-1,Cloud-Rider Swoop Bikes,2018,624,355
7553-10,Advent Calendar 2011 City (Day  9) Ice Fisherman,2011,220,5
75880-1,McLaren 720S,2017,601,168
7747-1,Wind Turbine Transport,2009,63,436
7904-18,Advent Calendar 2006 City (Day 17) Police Barricade and Speed Limit Sign,2006,220,9
853317-1,I (love) NY Figure Magnet,2011,501,6
88003-1,Power Functions L-Motor,2013,438,1
103-2,Imagination Set 3,1971,366,568
10715-1,Bricks on a Roll,2018,621,442
1703-1,Dalmatian Station Building Set,1994,467,181
30274-1,AT-DP,2015,159,65
3047-1,Halloween Bucket,1998,230,256
504-1,Basic Building Set,1985,467,41
5514-1,Fun Building with Lego Duplo,2007,505,42
5870-1,Pretty Playland,1994,322,110
5876-1,Hospital Ward,1996,321,107
6167-1,Deluxe Brick Box,2006,37,693
6186-1,Build Your Own LEGO Harbor,2008,37,252
7726-1,Coast Guard Truck with Speed Boat,2008,55,362
8804-14,Artist - Complete Set,2011,539,7
970041-1,128 MM Connecting Leads (Pack of 3),2002,525,3
9781465415318-1,DK Readers Level 1: Pirates: Brickbeard's Treasure,2013,497,0
10572-1,All-in-One-Box-of-Fun,2014,504,65
2488-1,Happy Hippo Build n' Store,1999,505,80
2853508-1,Star Wars: The Visual Dictionary,2009,497,4
3588-1,Heavy Truck (Explore),2003,504,17
3724-1,Lego Dragon,2001,276,1538
41015-1,Dolphin Cruiser,2013,494,631
4917-1,Mini Robots,2007,672,77
5002792-1,Marvel Super Heroes PC DVD Video Game,2013,502,0
6038-1,Wolfpack Renegades,1992,203,98
6158-1,Animal Clinic,2012,632,62
71013-9,Scallywag Pirate,2016,556,7
9781465463258-1,Nexo Knights: Character Encyclopedia,2017,497,6
1591-2,Bucket,1991,505,34
24-1,Minitalia Train,1971,433,77
350-1,Spanish Villa,1971,413,126
40052-1,Springtime Scene,2013,206,88
4017-1,Sea Helicopter,2001,674,13
41125-1,Horse Vet Trailer,2016,494,379
4124-17,"Advent Calendar 2001, Creator (Day 16) Police Boat",2001,217,9
5005514-1,Brick Pouch Black,2018,501,0
521-1,1 x 1 and 1 x 2 Plates (cardboard box version),1962,371,640
5653-1,Stone Quarry,2010,632,50
60159-1,Jungle Halftrack Mission,2017,614,378
71011-10,Ballerina,2016,554,6
71022-15,Harry Potter (Invisibility Cloak),2018,656,7
7575-18,Advent Calendar 2004 Clikits (Day 17) Bangle,2004,222,2
82300365300917-1,"Ready, Steady, Stick!",2019,497,24
9337-1,Harbor Set,2011,533,906
9440-1,Venomari Shrine,2012,435,86
10663-1,Creative Chest,2013,37,607
10838-1,Family Pets,2017,636,15
3850-1,Meteor Strike,2010,502,185
517-1,Basic Building Set,1987,467,123
5920-1,Island Racer,2000,298,50
6482-1,Rescue Helicopter,1989,78,198
71253-1,Fantastic Beasts and Where to Find Them Story Pack,2016,604,261
7897-1,Passenger Train,2006,240,498
8386-1,Ferrari F1 Racer 1:10 Scale,2004,114,722
8782-1,Danju (USA version with 3 Cards),2004,198,45
Dallas-1,"LEGO Store Grand Opening Exclusive Set, NorthPark Center, Dallas, TX",2009,408,92
MS1060-1,Mindstorms NXT Touch Sensor Multiplexer,2009,259,0
10240-1,Red Five X-Wing Starfighter,2013,174,1557
1264-1,Easter Chicks,2000,229,30
1593-1,Super Model,1983,130,314
283-2,"Sloping Ridge and Valley Bricks, Blue",1957,371,20
2845-1,Indian Chief,1997,477,20
2856128-1,LEGO® Star Wars™ Anakin Skywalker™ Minifigure Watch,2011,501,0
332-1,Tow Truck,1967,378,56
3512-1,Funny Giraffe,2003,505,21
4000034-1,The LEGO System House,2019,599,991
400-1,Universal Building Set,1977,469,317
480-5,"Slopes and Slopes Double 2 x 4, Blue (The Building Toy)",1966,371,14
5004118-1,Kai Minifigure Clock,2014,501,0
5004751-1,Wonder Woman Key Light,2015,503,0
6495-1,Time Tunnelator,1997,464,81
6597-1,Century Skyway,1994,68,904
70202-1,CHI Gorzan,2013,573,58
7073-1,Pirate Dock,2004,286,66
71004-19,LEGO Minifigures - The LEGO Movie Series - Sealed Box,2014,549,60
71348-1,Harry Potter Fun Pack,2017,604,64
79011-1,Dol Guldur Ambush,2013,564,217
853914-1,London Bus Magnet,2019,501,34
8873-1,Fireball Catapult,2005,198,45
891724-1,Zane,2017,435,13
kabspace-1,Kabaya Space Port 4-Pack,1999,93,4
10618-1,Creative Building Box,2015,504,70
200A-1,LEGO Town Plan Wooden Board,1957,372,1
27-2,Train Contact Bricks,1977,456,2
3453-1,2 x 2 Black Bricks,2000,254,100
4052-1,Director (Nesquik Promotional),2001,273,4
5314-1,RES-Q Equipment (Tools),1999,454,31
6478-1,Fire Station,2000,98,238
75085-1,Hailfire Droid,2015,167,163
7553-7,Advent Calendar 2011 City (Day  6) Christmas Tree,2011,220,18
7958-18,Advent Calendar 2011 Star Wars (Day 17) - Weapon Depot,2011,225,10
8201-1,Radiator Springs Classic Mater,2011,269,52
BLUE-1,Blue,2018,602,47
10252-1,Volkswagen Beetle,2016,673,1167
1353-1,Car Stunt Studio,2001,273,168
1899-1,Weetabix Racer,1989,82,24
30323-1,My First Fish,2017,504,7
31037-1,Adventure Vehicles,2015,672,282
31056-1,Green Cruiser,2017,672,122
41351-1,Creative Tuning Shop,2018,494,421
5047-1,"Hinges, Couplings, Turntables",1993,443,30
7126-1,Battle Droid Carrier,2001,166,133
8109-1,Flatbed Truck,2011,5,1114
9248-1,Bonus Lego Basic Town,1998,534,2
970630-1,Pulleys (For micromotor pack of 10),2002,525,10
1592-1,Town Square - Castle Scene,1980,85,495
5619-1,Crystal Hawk,2008,137,26
66404-1,"Hero Factory Super Pack 2 in 1 (2065, 2067)",2011,401,2
70595-1,Ultra Stealth Raider,2016,435,1094
71002-5,Island Warrior - Complete set,2013,547,8
71022-14,Alastor Mad-Eye Moody,2018,656,9
757-1,Storage Tray,1987,443,1
853306-1,Berlin Key Chain,2011,503,2
9563-1,Kendo Zane,2012,435,22
MMMB004-1,Leprechaun,2009,409,38
063-1,Five Large Base Plates - Blue,1966,371,5
20216-1,MBA Robot & Micro Designer (Kits 2 - 3 Redesign),2013,432,2
2262-1,Basic Set,1997,505,19
3089-1,Adventure Trip,2001,632,29
31006-1,Highway Speedster,2013,672,286
3732-1,Castle Expander Pack,2000,255,24
40156-1,Organiser,2015,494,171
4524-5,Advent Calendar 2002 Creator (Day  4) Santa,2002,223,10
70010-1,The Lion CHI Temple,2013,571,1257
71042-1,Silent Mary,2017,263,2293
75023-18,"Advent Calendar 2013, Star Wars (Day 17) - Naboo Cruiser",2013,225,16
7929-1,The Battle of Naboo,2011,166,241
852986-1,Crocodile Key Chain,2010,503,0
853844-1,I Love LEGO Store Shanghai Key Chain,2018,503,0
8986-1,Vastus,2009,332,52
130-1,Wagon with Double Tippers,1972,235,20
235-1,Garage Plate and Door (White Base and Door Frame),1958,371,3
2819-1,Brick Mixer,1999,505,69
30285-1,Tiger,2015,31,73
30532-1,Turbo,2018,435,66
45022-1,Community Minifigure Set,2016,507,256
45301-1,WeDo 2.0 Smart Hub,2016,521,1
561606-1,Rabbit and hutch,2016,494,18
5929-1,Knight and Castle,2011,25,145
60111-1,Fire Utility Truck,2016,58,367
7044-1,Rescue Chopper,2004,107,205
75016-1,Homing Spider Droid,2013,167,295
7522-1,Let's Party,2003,500,3
7553-6,Advent Calendar 2011 City (Day  5) Wall with Large Window,2011,220,18
853949-1,Kylo Ren Key Chain,2019,503,0
2130-1,Danone Promotional Set: Duck,1996,468,7
2505-1,Garmadon's Dark Fortress,2011,435,516
30017-1,Police Boat,2012,61,35
356-1,Swiss Villa,1973,413,150
4720-1,Knockturn Alley,2003,247,211
5938-1,Oasis Ambush,1998,297,80
700.A-1,Small Brick Set (ABB),1949,371,24
80191974-1,"Nexo Knights: Clash, Boom, Bang!",2017,497,19
820-1,Red Plates Parts Pack,1980,473,34
9489-1,Endor Rebel Trooper & Imperial Trooper Battle Pack,2012,169,77
970018-1,Gray Pulley Wheel (Pack of 50),2008,525,50
TRUXWING-1,X-Wing,2014,170,23
10727-1,Emma's Ice Cream Truck,2016,595,136
1226-2,6 x 8 & 2 x 8 Plates,1956,371,4
15-1,Castle Mini Figures,1984,447,38
1528-1,Dragster,1986,82,29
1619-1,Storage Bucket,1986,469,260
19197480-1,Ninjago: Ninja vs. Constrictai,2012,497,6
2148-1,LEGO Truck,1997,85,105
221-1,Idea Book #1,1973,497,0
31089-1,Sunset Track Racer,2019,672,221
40269-1,Photo Frame Polybag,2017,504,8
